wikipedia,imdb,freebase
9878717.0,tt0199500,/m/06_y5ny
24229497.0,tt0114387,/m/07kgbbn
33536207.0,tt0321859,/m/0h5lyk5
23913058.0,tt0089026,/m/076w_th
20221596.0,tt0070889,/m/04ybgzg
9351524.0,tt0188477,/m/0285kxk
17620270.0,tt0043334,/m/0463739
25079889.0,tt0030754,/m/09gb13z
31232918.0,tt0044665,/m/09pgkz7
19041935.0,tt0034435,/m/04jbs5g
26084701.0,tt1020543,/m/08bgtxn
36569509.0,tt0053870,/m/0cj3ftj
1005010.0,tt0066126,/m/03yj3d
22474360.0,tt0055963,/m/05zsv53
1425444.0,tt0300620,/m/050j7k
1512830.0,tt0109305,/m/0571xc
29836854.0,tt0089638,/m/0fp_qkn
9999990.0,tt0073542,/m/06_ydkz
7597365.0,tt0117534,/m/026698d
14625799.0,tt1129407,/m/03gr2l4
31303783.0,tt0099856,/m/0gjb3gw
5648156.0,tt0036446,/m/03bxjkk
3272326.0,tt0317234,/m/092l6z
5720237.0,tt0416712,/m/0f11mt
13905653.0,tt0311943,/m/03cmvh4
28492739.0,tt0210697,
31427647.0,tt0246432,/m/0gkykq4
14329503.0,tt0248289,/m/03d0pvg
32516138.0,tt0283942,
5579651.0,tt0280486,/m/0dtk8z
26887932.0,tt0279043,/m/0bm8k0_
22464784.0,tt0072039,/m/05zk2mg
2371819.0,tt0160184,/m/0776_t
22352229.0,tt0196974,/m/05s_177
11907590.0,tt0885518,/m/02rxjjd
19875567.0,tt0041659,/m/04q6x_9
32948031.0,tt0097250,/m/0ccyr8
37241569.0,tt2186715,/m/0n53wvj
10752538.0,tt0443698,/m/02qp1wz
26236523.0,tt0058769,/m/0b779gq
26865423.0,tt0058108,/m/0bmbwgx
36018357.0,tt0029801,
33341963.0,tt1913166,/m/0h2d789
27863892.0,tt1615147,/m/0cc7hmk
27996584.0,tt0029289,/m/0ch1txd
1367539.0,tt0100049,/m/04x4rr
26484082.0,tt0187427,/m/0bbyq8c
8863891.0,tt0090315,/m/027mh15
6961924.0,tt0924219,/m/0gyyq8
5347029.0,tt0191173,/m/0dgq1w
31598506.0,tt1954206,/m/0gj8q1d
20353699.0,tt0046551,/m/04zws29
31580284.0,tt0026550,/m/0glrvzj
31155410.0,tt0254084,/m/0gh8fhk
9833485.0,tt0096336,/m/02ptggw
35370504.0,tt1922777,/m/0h28mms
34998463.0,tt0007142,/m/0j66p_1
17239935.0,tt0097004,/m/043kn3t
11391909.0,tt0130991,/m/02r9y70
28030302.0,tt0051501,/m/0cmd917
32083680.0,tt1402455,/m/0gwz__5
33406468.0,tt0232564,/m/0h93twx
22135980.0,tt1186238,
26083658.0,tt4316184,/m/0b6n_vr
1343166.0,tt0092527,/m/04v8f8
7353661.0,tt0076281,/m/0kv5r6
5405053.0,tt0118979,/m/0dkc71
25792934.0,tt1260587,/m/09v9rb_
26288918.0,tt0036033,/m/0b76gtw
4811659.0,tt0332720,/m/0cp8jy
33226529.0,tt2044821,/m/0h6knxt
29484159.0,tt1352672,/m/0ds26gx
23771213.0,tt0020353,/m/06zp5xz
31163684.0,tt0045534,/m/0b3y304
24570224.0,tt0077609,/m/080p_zj
33205423.0,tt0019806,/m/0h65v6x
671455.0,tt0374339,/m/031ldd
34347679.0,tt0267756,/m/0h_by3l
34155558.0,tt13914012,
23833919.0,tt0098716,/m/06_vh0r
461322.0,tt0317248,/m/02cb8w
33373735.0,tt0390657,/m/0crtl03
1682884.0,tt0073335,/m/05n1_9
381810.0,tt0169102,/m/021pqy
9919703.0,tt0168704,/m/06_y9s4
18226465.0,tt0364067,/m/04cyt0s
31163752.0,tt0056358,/m/0gh7gkd
10500661.0,tt0000024,/m/02qfzt4
34750129.0,tt1390949,/m/0j3d6sd
26361837.0,tt0093225,/m/0bbv9r8
36285066.0,tt0227420,/m/0k2fs7d
11466747.0,tt0312886,/m/02rdttz
27876261.0,tt0180258,/m/0cc8323
21661846.0,tt0057068,/m/05mvr7y
35853519.0,tt1806777,/m/0jwr0qm
31231257.0,tt0034110,/m/090tsk1
26973155.0,tt0264126,/m/0bs1ftz
32852831.0,tt1038142,
9943749.0,tt0091990,/m/02pxq42
28156193.0,tt0038660,/m/0cmdj0n
17577674.0,tt1075114,/m/0464jwr
10458894.0,tt0230191,/m/02qdsjl
50486.0,tt0113117,/m/0dbwm
31156285.0,tt0273866,/m/0gh6bj8
2640432.0,tt0428725,/m/07tn71
13088626.0,tt0275954,/m/02z61cc
8136760.0,tt0283750,/m/026syb9
1956935.0,tt0108373,/m/068w87
16719327.0,tt3840576,
31026241.0,tt0243744,/m/0d7ttnt
14612768.0,tt7943032,/m/03gql20
24480786.0,tt0118905,/m/080cc1y
10868543.0,tt0118546,/m/02qsjcv
11020848.0,tt0040421,/m/02qy9fj
31284365.0,tt0053366,/m/0gjb8_1
25652861.0,tt0059899,/m/09v0s9d
30012678.0,tt0190065,/m/0fqq2fm
30708207.0,tt1430115,/m/0g9v5fh
13278868.0,tt0000833,/m/03c07kx
142426.0,tt0114388,/m/011yg9
35473016.0,tt0026015,/m/0j9qm8y
20112589.0,tt0035662,/m/04ybzvf
35267583.0,tt1853716,/m/0j7j87j
10614972.0,tt0225961,/m/02qk8c0
30706685.0,tt1528313,/m/0g9z46g
28927619.0,tt0019326,/m/0dgn0zq
22492538.0,tt0085911,/m/05zyznb
28966275.0,tt0053331,
12074729.0,tt0019286,/m/02vnz7w
36091940.0,tt0039073,/m/090tskv
24111320.0,tt0230793,/m/07k5wf6
5243205.0,tt0036077,/m/0d9n3h
3494315.0,tt0168515,/m/09gktr
19077633.0,tt0123380,/m/04jn55x
2500832.0,tt0050194,/m/07j7zz
26582974.0,tt0205997,/m/0bh6_d9
4466226.0,tt0366996,/m/0c3_s4
22643839.0,tt1112840,/m/05zyznr
15485265.0,tt0059837,/m/03mbwtg
12556506.0,tt0015018,/m/02wvs4p
8770314.0,tt0113913,/m/027j37k
68108.0,tt0047811,/m/0hv6h
1961652.0,tt0157566,
10100595.0,tt0034930,/m/02q1thn
33771801.0,tt0069062,/m/0bhgxtb
22631275.0,tt0259207,/m/05zy86h
19498436.0,tt0050406,/m/04mxm7c
23211258.0,tt1230194,/m/05b_qpt
12795201.0,tt0057622,/m/02x57xj
16959850.0,tt0364135,/m/0413frf
313885.0,tt0055809,/m/01tkyt
31508751.0,tt0075014,/m/08yv3k1
30174841.0,tt4322012,/m/0g59ctl
2808281.0,tt0472219,/m/083_g_
23927080.0,tt0041663,/m/076x22h
7185840.0,tt0828462,/m/025vhm_
19107564.0,tt0111613,/m/04jl57t
23705915.0,tt1468704,/m/06zlbcn
4163034.0,tt0117011,/m/0bmjx4
17065679.0,tt0091833,/m/04176tn
12064241.0,tt0062994,/m/02vnmc9
7679820.0,tt0944185,
18016582.0,tt0113195,/m/047tkg6
1122412.0,tt0088931,/m/0480kz
314680.0,tt0037055,/m/01tpdk
2197103.0,tt0418207,/m/06v67h
19484617.0,tt0028084,/m/04n42mv
24873655.0,tt3627030,/m/09gh13w
576217.0,tt0101757,/m/02rqhk
28456956.0,tt0043344,
24490687.0,tt0016406,/m/080cy79
2681577.0,tt0439771,/m/07xlvh
27947225.0,tt1085839,/m/0ch26w0
29672680.0,tt0082510,/m/0c1j2ps
6801868.0,tt0048074,/m/0gpn9z
5216204.0,tt0056884,/m/0d897c
1591985.0,tt0060491,/m/05f06q
129246.0,tt0093389,/m/0ywrc
5545800.0,tt0102395,/m/0drx0c
18609739.0,tt0913425,/m/03hp761
22791862.0,tt0493949,/m/05zs3tp
4399322.0,tt0063000,/m/0c04hk
27462826.0,tt1535616,/m/0c01cp1
4712667.0,tt0108577,/m/0cjp09
1961644.0,tt0079268,/m/069687
1126798.0,tt0031385,/m/048kb8
6253823.0,tt0047930,/m/0fz1r_
4338909.0,tt0062827,/m/0bxy6l
15570065.0,tt0013839,/m/03mfr21
9547922.0,tt0973837,/m/02pjl9y
33625850.0,tt0006365,/m/0hgl696
129493.0,tt0097165,/m/0yzbg
13872901.0,tt1583363,/m/03clvgx
27996571.0,tt0192472,/m/0ch0r3d
24713178.0,tt1090674,/m/080nrr_
34367406.0,tt0063406,/m/09vxk2v
28335509.0,tt0193019,
22092572.0,tt0059318,/m/05nz_s9
26009491.0,tt0070267,/m/09kpjdy
16569860.0,tt1352802,/m/03yb_lp
18584100.0,tt1051270,/m/04g170k
20927886.0,tt0184197,/m/05b2jw7
14439238.0,tt0032845,/m/03d3kwm
22881544.0,tt0488031,/m/063zp7q
33215530.0,tt0246706,
7856287.0,tt0805570,/m/026gfyy
656608.0,tt0108550,/m/0306c6
31026776.0,tt0033053,/m/0gg5789
22775734.0,tt1147687,/m/05zypxh
25898258.0,tt0030479,/m/0b6f51y
31334415.0,tt0016716,/m/0gjbj9y
157172.0,tt0081633,/m/014nbs
5413813.0,tt0039294,/m/0dkslz
21210477.0,tt0060416,/m/05c24b0
26837743.0,tt0049866,/m/0bmffv9
11396051.0,tt0010969,/m/02rb35g
31553889.0,tt0029786,
19786583.0,tt0090624,/m/04q9nbn
10422347.0,tt1018697,/m/02qck0_
2241567.0,tt0041161,/m/06yl37
13021848.0,tt0270376,/m/02z3pvs
34934917.0,tt0068664,/m/0j4584t
28332283.0,tt0153524,/m/0c1pcrp
6381311.0,tt0033014,/m/0g36tq
31155276.0,tt0218625,/m/0crzflt
21099947.0,tt0360946,/m/05b_9d3
15114815.0,tt0000609,/m/03hhy38
30501281.0,tt0195884,
8472296.0,tt1849772,/m/0274q9p
32388713.0,tt0384036,/m/04j1_h7
34654487.0,tt0083024,/m/04j26b5
33951780.0,tt0047387,/m/0crsrj6
9622468.0,tt0098999,/m/02pm4bn
13072195.0,tt0440016,/m/02z5f0r
2614503.0,tt0425661,/m/04j0wb3
8860565.0,tt0780568,/m/027mcrl
14214439.0,tt0001968,/m/03cy02m
11964669.0,tt0014925,/m/02rzxtw
2209301.0,tt0218043,/m/06w2jx
31014755.0,tt0184705,/m/0gg75vg
25330887.0,tt0033062,/m/09gkmg4
27378247.0,tt0018744,/m/0by1zgw
26679572.0,tt0042255,/m/0bm8mfg
6407029.0,tt0036422,/m/0g45yr
13195083.0,tt0044087,/m/03byg8q
25512390.0,tt0269398,/m/09rxfls
28150103.0,tt0167344,/m/0cmbtlw
34694046.0,tt0260222,/m/0j3gvmk
22643492.0,tt0018690,/m/05zstn7
5566120.0,tt0014553,/m/0dsw6q
27172089.0,tt0029872,/m/09rmm5s
22016985.0,tt0097972,/m/05p0lz7
32297704.0,tt0237238,/m/0gx_t89
21212647.0,tt0362942,/m/05bzty0
14299283.0,tt0008752,/m/03c_t71
19346082.0,tt0091914,/m/04n5y1m
31304828.0,tt0103203,/m/0c1kttl
14974071.0,tt0018226,/m/03h3fm5
35451794.0,tt0343151,/m/0j9nws2
2360326.0,tt0060568,/m/076dty
12646355.0,tt0366522,/m/02wzdj0
24643053.0,tt0030763,/m/080b29_
15106400.0,tt1157728,/m/03hhmgt
13864079.0,tt1045831,/m/03cllqj
20036993.0,tt1110212,/m/0dj9yh6
25757037.0,tt0053392,/m/09v58qs
30296126.0,tt1587811,/m/0g5qpjn
24319174.0,tt0291871,/m/07sbp_d
23098537.0,tt1173947,/m/064nlpt
28467461.0,tt0207027,
3302699.0,tt0034786,/m/094c_h
27937333.0,tt1017464,/m/0ch3tgp
4612207.0,tt0308766,/m/0ccm9w
31322590.0,tt0047539,/m/0gjbxy6
6773920.0,tt0124282,/m/0gn86b
18163814.0,tt0006190,/m/04cvl54
6417790.0,tt0092906,/m/0g4lgm
25334086.0,tt0146398,/m/09gkmgw
9308710.0,tt0086923,/m/0283_7f
7486874.0,tt0104504,/m/0kv8ym
14797743.0,tt1773441,/m/03gy9g8
4152300.0,tt0294696,/m/02qw0ch
17528010.0,tt0074103,/m/047f9cw
526822.0,tt0363240,/m/02lqsk
4209429.0,tt0181196,/m/0bq2wj
5294089.0,tt0212936,/m/0dd1bp
32844727.0,tt0066318,/m/04j2nhm
18613489.0,tt0057309,/m/04gr1hz
23687985.0,tt0044975,/m/06zmxsq
5566109.0,tt0014189,/m/0dsw60
8288330.0,tt0079912,/m/026z48m
28492572.0,tt0182347,/m/0crjl14
33868856.0,tt0027381,
14455795.0,tt0066943,/m/03d4262
7756251.0,tt0491100,
28493001.0,tt0347720,/m/0crj8qg
2885062.0,tt0316824,/m/0892jh
13672363.0,tt0067727,/m/03cdql4
23687630.0,tt0043764,/m/06zm4kh
31322659.0,tt0047571,/m/0gjctm7
5975630.0,tt0043153,/m/0fhmqk
34928764.0,tt0015249,/m/0j42qg1
32946023.0,tt0035186,/m/05h6t0y
28856125.0,tt0057130,/m/0ddbl75
936234.0,tt0033028,/m/03rjnk
31156194.0,tt0258063,/m/0gh772t
26263414.0,tt0211924,/m/0b7707q
35764248.0,tt2155776,/m/0jt07lk
26737520.0,tt0340300,/m/0bmd0fl
4340044.0,tt0035103,/m/0bx_0v
24610133.0,tt1340575,/m/080b873
24742937.0,tt1442498,/m/080cp2j
1804349.0,tt0380726,/m/05y9d2
21987280.0,tt0047367,/m/05p32gc
2977258.0,tt0489102,/m/08h86w
618628.0,tt0066492,/m/02x7d7
21755937.0,tt0042910,/m/05mzjqc
10198804.0,tt0326814,/m/02q4ywj
7406409.0,tt0315114,/m/0kv6sg
35939641.0,tt0481876,/m/0jwz0fm
6386227.0,tt0116661,/m/0g3bx2
32944416.0,tt0035236,/m/05h6t0r
11994537.0,tt0085486,/m/02vl8nc
2439340.0,tt0089629,/m/07d39v
1399842.0,tt0396641,
767193.0,tt0019901,/m/039sxj
26182472.0,tt0076140,/m/0b76rcq
10559042.0,tt0000031,/m/02qhsxs
808381.0,tt0401907,/m/03dj3l
29585091.0,tt1196340,/m/0fpk010
30430254.0,tt1043844,
25767686.0,tt4242926,/m/09v1yk1
5379725.0,tt0107165,/m/0dj7gm
28858127.0,tt0038606,/m/0ddgqfl
6701097.0,tt0047797,/m/0gh_5s
20971891.0,tt0033356,/m/05b34ld
3204685.0,tt0399901,/m/08z4g9
19960653.0,tt1160015,/m/04yf1sy
21222076.0,tt0137358,/m/05c42hg
19042196.0,tt0160686,/m/04jn963
32090869.0,tt1272886,/m/0gwzpgr
5697483.0,tt0016332,/m/0d_prg
28492623.0,tt0094914,/m/0crj8q2
10229940.0,tt0207513,/m/02q5yw_
22751151.0,tt0052382,/m/05zmvhb
19399059.0,tt0026074,/m/04n055l
20827979.0,tt1510804,/m/055gnk5
2817640.0,tt0472566,/m/084lrs
30604556.0,tt0367602,/m/0280n_r
31322761.0,tt0174800,/m/0gjc_q_
31029260.0,tt0179962,/m/0gg918j
19299584.0,tt0235306,/m/04lk0gh
24490755.0,tt0015878,/m/080p12t
2285357.0,tt0038958,/m/070xl0
14181044.0,tt2187090,/m/03cx2m2
14328634.0,tt0045664,
16166150.0,tt6757804,/m/03wbpyk
9915858.0,tt0181686,/m/06_y7rb
31322393.0,tt0037696,/m/0gjc_qn
34515864.0,tt0230534,/m/0j24hc0
34153990.0,tt0028136,/m/091m73j
29267319.0,tt0889188,/m/0dr_d1_
8212331.0,tt0494219,/m/026wc5m
15167672.0,tt0105315,/m/03hkk7v
13938940.0,tt0040321,/m/03cnspl
9915873.0,tt0193334,/m/06_y7rq
4026410.0,tt0003151,/m/0bd5tt
12942227.0,tt0772906,/m/02z0spt
23274964.0,tt0125537,/m/065ybjr
23820796.0,tt0062414,/m/053jl2
7427284.0,tt0815181,/m/0kv7b1
15242615.0,tt0097021,/m/03hn1bz
26350895.0,tt0112564,/m/0bbytp5
16012726.0,tt0095222,/m/03qkrnv
6827148.0,tt0311594,/m/0gr83y
23952807.0,tt0138563,/m/042599
28795588.0,tt0161406,/m/0ddcbpf
32456742.0,tt0230751,/m/0gyslvw
454237.0,tt0081900,/m/02bg8v
32575369.0,tt0901473,
22097562.0,tt0065967,/m/05p7m3y
1728156.0,tt0313196,/m/05rl7b
9551038.0,tt0075765,/m/02pjnwh
18383228.0,tt0269826,/m/04f0sh6
2914693.0,tt0040367,/m/08c84t
9779574.0,tt0025748,/m/02pryvr
28467726.0,tt0169716,/m/0crdwrm
31722286.0,tt0024819,/m/09rmlkf
2011045.0,tt0249361,/m/06dwx8
30077600.0,tt0116916,/m/04j1vtn
26640913.0,tt0067750,/m/052tbcp
6738041.0,tt0086143,/m/0glhwy
37210334.0,tt1322269,/m/0n52lw7
8704124.0,tt0841084,/m/027flkt
23388058.0,tt1455811,/m/06w5g2n
203993.0,tt0052997,/m/01cz66
32035035.0,tt0780045,
254274.0,tt0081237,/m/01lq5h
923518.0,tt0025028,/m/03q9t3
8280078.0,tt0309986,/m/026yv3r
952354.0,tt0070791,/m/03swj7
32126486.0,tt1899324,/m/0gwz9sl
13252298.0,tt0050850,/m/03b_ddp
26258656.0,tt1232831,/m/0892qb4
6447256.0,tt0454953,/m/0g5r13
21816045.0,tt0048339,/m/05p15br
143834.0,tt0077269,/m/012626
26682986.0,tt0029340,/m/0bmbfzf
736200.0,tt0117108,/m/036y_2
250699.0,tt0082348,/m/01l63z
25202309.0,tt1143155,/m/09g86tl
29617628.0,tt0249062,/m/0fpghn1
3584031.0,tt0448233,/m/09n1nm
20581073.0,tt0231830,/m/0520g2f
18123554.0,tt0033947,/m/04ctmp0
32907200.0,tt0009037,/m/0h3v8p5
31845908.0,tt0090730,/m/0gblsl_
10625487.0,tt0071167,/m/02qkkjj
12902178.0,tt1018820,/m/02xbydv
23441061.0,tt0387362,/m/06w5d9l
1783964.0,tt1065096,/m/05wm5h
24715444.0,tt0263790,/m/0809k7k
26614055.0,tt1447780,/m/0bhb3th
8407597.0,tt0047863,/m/0272cdk
3748536.0,tt0405508,/m/09yxcz
2356721.0,tt0091183,/m/0765ws
2706065.0,tt0067770,/m/07z5f4
1623500.0,tt0097987,/m/05hhm1
33025445.0,tt0025844,
1602002.0,tt0247199,/m/05ft32
17102262.0,tt1048154,/m/04svxt9
9382287.0,tt0030808,/m/0286mv4
29832034.0,tt0090338,/m/0fq1bw4
2378040.0,tt0305999,/m/077p99
5020303.0,tt0195814,/m/0c_48g
11142076.0,tt0352986,/m/02r1dzg
35605933.0,tt1754946,/m/0hp7sqd
6552222.0,tt0036653,/m/0gb239
2059734.0,tt0348031,/m/06j7y6
11055552.0,tt0158766,/m/02qzhcw
32047926.0,tt1578709,/m/0gx2113
463153.0,tt0061801,/m/02cjxp
26186063.0,tt0055816,/m/0b73kcl
2670216.0,tt0042869,/m/07wsln
24094638.0,tt0055839,/m/07kjnbd
32731143.0,tt0175345,/m/07w_g5z
5595708.0,tt0086606,/m/0dvc08
8906198.0,tt0188405,/m/027p2t8
29293410.0,tt0046030,/m/0ds16db
12682093.0,tt0231617,/m/02x0b8x
1421510.0,tt0422366,/m/0505sj
195246.0,tt0335345,/m/01br2w
11110287.0,tt0486595,
23994350.0,tt0447953,/m/07k51_d
31322935.0,tt0051002,/m/0gjf57s
26458372.0,tt0228637,/m/0bb_08_
30351856.0,tt0021820,/m/04j1pzw
6212119.0,tt0098502,/m/0fx18n
4616709.0,tt0192519,/m/0ccw1t
24600431.0,tt0057069,/m/080cls2
33142036.0,tt1667141,/m/0h693fn
32513783.0,tt0041978,/m/0h1ftzs
22824499.0,tt1265990,/m/0640fwh
33508772.0,tt0087474,/m/0crw3c0
4803382.0,tt0284850,/m/0cn_75
1988341.0,tt0133832,/m/06c5z_
36393914.0,tt0080439,/m/0j31h0w
2977312.0,tt0265591,/m/08h8cd
2041686.0,tt0077658,/m/06h1pt
7185595.0,tt0108565,/m/0kt_xd
9522233.0,tt1509809,/m/02phq4r
14408606.0,tt0058413,/m/03d2m2n
5670572.0,tt0465602,/m/0dz9by
443011.0,tt0325703,/m/0292qb
255858.0,tt0274166,/m/01lxvt
10185702.0,tt0089593,/m/02q4k35
27232037.0,tt0026227,/m/0bwhq58
11142074.0,tt0054082,/m/0283q6k
35475932.0,tt2616280,/m/0j9qbhz
12095330.0,tt0358079,/m/02vppg5
18692656.0,tt0306943,/m/04gm_c0
25072014.0,tt0056144,/m/09gkqf4
13401587.0,tt0003393,/m/03c43dy
28256054.0,tt0159432,/m/04j36vh
35627275.0,tt1613023,/m/0fv4_hv
19891285.0,tt0060777,/m/04q1kdz
28074744.0,tt0025531,/m/0cm9nyk
1988339.0,tt0068613,/m/06c5z9
5379364.0,tt1092082,/m/0dj707
27110908.0,tt0048423,/m/0bs6_ky
33435391.0,tt0247915,/m/04j0rdb
600132.0,tt0027948,/m/02v5cj
708870.0,tt0112883,/m/034nnw
16737036.0,tt0030129,/m/0404l55
18420153.0,tt1343038,/m/04f10mg
33436094.0,tt0482672,/m/04j0rdw
5488755.0,tt0245891,
5990408.0,tt0044119,/m/0fjgh_
2093556.0,tt0053677,/m/06lpcf
31306224.0,tt0078183,/m/0b6651j
27281389.0,tt0417735,/m/0bwg6tc
5177130.0,tt0213544,/m/0d6d9f
35809039.0,tt0027317,/m/0jt9kpt
27970581.0,tt0029447,/m/0ch0zgf
27581436.0,tt0107999,/m/0bb2g9p
1637470.0,tt0093605,/m/02x0h6q
8780871.0,tt0466365,/m/027jhjr
34380469.0,tt2211191,/m/0h_9s6z
33473147.0,tt2041374,/m/0h940jj
28858068.0,tt0081767,/m/0ddfq1n
22881807.0,tt0195302,/m/0640lyc
101408.0,tt0171359,/m/0prk8
4603146.0,tt0118900,/m/0cc2r_
32566584.0,tt1502420,/m/0gm103y
18268999.0,tt0001107,/m/04cyn77
24324001.0,tt1146283,/m/07s8h92
5093773.0,tt0104534,/m/0d2cjn
9232034.0,tt0022114,/m/02811zj
2571845.0,tt0046121,/m/07nvbr
27646255.0,tt1535491,/m/0c3wc3l
26421872.0,tt0266803,
2061608.0,tt0972356,/m/05254x3
7398707.0,tt0414931,/m/0kv6lc
20928397.0,tt0058582,/m/05b1bz5
15081219.0,tt0221827,/m/03hgwd1
12503466.0,tt0376198,/m/02w9bc6
19419680.0,tt0069505,
14160863.0,tt0038263,/m/03cwfc5
18002411.0,tt0255643,/m/047p36d
27143840.0,tt1622566,/m/0bwh0p8
165289.0,tt0119282,/m/016017
13830536.0,tt0064353,/m/03ckkq6
1811116.0,tt0107985,/m/05ytm8
16663872.0,tt0484905,/m/02qqg9_
3070849.0,tt0077357,/m/08pfj7
1091625.0,tt0299937,/m/04580c
14300836.0,tt0009188,/m/03c_wdg
22697633.0,tt1194608,/m/05z_twf
26710035.0,tt0021457,/m/0bmbg2x
22186281.0,tt0249985,/m/05q51kn
26710821.0,tt0050935,/m/0bm9_zq
1849258.0,tt0397065,/m/060v34
18316313.0,tt0319115,/m/04cwwtz
20219777.0,tt0072333,/m/04y7667
12686338.0,tt0400420,/m/02x0h60
16207125.0,tt0020193,/m/03wcyqz
1047712.0,tt0067824,/m/041dc9
1588102.0,tt0122541,/m/05dptj
7773439.0,tt1156324,/m/0kvgyr
22645008.0,tt0123001,/m/05zn41z
4983711.0,tt0029864,/m/0cyg7w
29586434.0,tt0411654,/m/0fpgnh4
3032467.0,tt0066380,/m/08lx1z
17246953.0,tt0043562,/m/043p4gy
1238874.0,tt0093509,/m/04l68f
901563.0,tt0116531,/m/03n7pw
5003508.0,tt0423310,/m/0czcx1
4559105.0,tt0120742,/m/0c8w1f
14385769.0,tt0010752,/m/03d255j
29673906.0,tt0095135,/m/0gks5_x
190392.0,tt0048191,/m/01b12x
18620650.0,tt0036491,/m/04gj81b
36295381.0,tt2072045,/m/0j67nd9
10726300.0,tt0098976,/m/02qnd8k
9817916.0,tt1056442,/m/02pt3j0
28149685.0,tt1073190,/m/0cmclsj
23666656.0,tt0059621,/m/06zjsms
5295514.0,tt0052365,/m/0dd3b1
28948643.0,tt1592287,
22036362.0,tt1542397,/m/05p9dck
7990573.0,tt0184073,/m/026mp3c
16477359.0,tt0388154,/m/03y82rh
28790199.0,tt0024541,/m/0dd9pms
29832117.0,tt1302559,/m/0c0n7jd
25483985.0,tt0309372,/m/04j16jd
25490711.0,tt0056026,/m/09rt6w9
7548058.0,tt0106393,/m/0kvb5y
30864954.0,tt0114232,/m/0gfjh93
24733702.0,tt0283623,/m/080q26c
11872272.0,tt0130297,
24030227.0,tt0067297,/m/07k92h_
10537013.0,tt0000028,/m/02qh447
22360971.0,tt0066075,/m/05sxt6y
2772250.0,tt0138510,/m/081tgq
34330236.0,tt00314360,
3572176.0,tt0456554,/m/09mcdk
4179195.0,tt0390336,/m/0bnfs_
4067099.0,tt0054183,/m/0bgcrs
8696875.0,tt0799975,/m/027fb5y
2167727.0,tt0102343,/m/06rwwf
142822.0,tt0020938,/m/011_zy
36154557.0,tt1988544,/m/0k0t5zn
24840023.0,tt1345525,/m/09gbhhf
11025998.0,tt0065553,/m/02qyh43
24677331.0,tt0081384,/m/080fxjq
20791674.0,tt1037133,/m/055cp6p
2772247.0,tt0377643,/m/081tgc
26205694.0,tt0353725,/m/0b77zdc
11217536.0,tt0178204,/m/02r3zlb
16368695.0,tt0028006,/m/03whysf
20494400.0,tt0025419,/m/04zvdn1
18158187.0,tt0024418,/m/04cwvcw
28492870.0,tt0250445,/m/0czcfgj
9034874.0,tt0251143,/m/027vb6l
20904444.0,tt0159056,/m/05b04nm
22939533.0,tt0407031,/m/09s5kt
27420928.0,tt0031248,/m/0c02tsv
958387.0,tt0762887,
22643427.0,tt0014059,/m/05zlh7q
9032648.0,tt0030082,/m/027v6v5
17515227.0,tt0011624,/m/047shx1
30780741.0,tt0031652,/m/091m5g2
18722849.0,tt0417220,/m/04gp3hm
3325423.0,tt0206013,/m/095xrt
18920539.0,tt0047970,/m/04jhng4
35749599.0,tt0154670,/m/0jt7y39
28925419.0,tt0066154,/m/0dgrb2c
9854020.0,tt0021503,/m/02ptxph
4441396.0,tt0782688,/m/0c2l7f
13364985.0,tt0426592,/m/0b2f_2
18798991.0,tt0971182,/m/04gq_dp
7965616.0,tt0005417,/m/026lqm8
9877463.0,tt0085198,/m/02pvp67
15687340.0,tt0008355,/m/03npyk7
8671750.0,tt0062493,/m/027ddsf
1801543.0,tt0037534,/m/05y3qm
19247108.0,tt0027484,/m/04lfwnm
14224404.0,tt0062868,/m/03cy9_b
5725629.0,tt0082497,/m/0f1cns
10955050.0,tt0830968,/m/02qw41h
28925614.0,tt0052652,/m/07tlkft
11115743.0,tt0491211,/m/02r0j8y
6136830.0,tt0191428,/m/0fs299
20827074.0,tt1282016,/m/055_9cl
22635334.0,tt1323925,/m/05zt0rh
14372291.0,tt0055022,/m/05gsc5h
33264013.0,tt0322807,/m/0crrg2d
9766433.0,tt0114418,/m/02prk41
443917.0,tt0337917,/m/0295m6
27420347.0,tt0029752,/m/0c02ts4
13889652.0,tt0315367,/m/03cm9rq
9701235.0,tt0449945,/m/02ppl2b
4179175.0,tt0470864,/m/0bnfs9
33055763.0,tt0011974,/m/0h566hk
1033721.0,tt0385705,/m/04035f
32967018.0,tt0371249,/m/0h55t98
18968064.0,tt0088789,/m/04jc9tx
8922034.0,tt0088671,/m/027pt8r
7766704.0,tt0106834,/m/0kvgtf
12225994.0,tt0839880,/m/02vwl8d
22645193.0,tt0239593,/m/05zzgx6
10652372.0,tt0052616,/m/02ql9qh
32144036.0,tt1758689,/m/0gx0zkj
2001887.0,tt0134630,/m/06d510
20420875.0,tt1155591,/m/04_0hr0
1476430.0,tt0136478,/m/054k02
35743198.0,tt3887074,/m/0jt39tf
20904140.0,tt0382825,/m/05b412p
10193848.0,tt0113303,/m/02q4sd5
33509284.0,tt0034880,/m/04j145z
4402116.0,tt0221169,/m/0c09l8
4343733.0,tt0051084,/m/0by5lw
2263255.0,tt0095990,/m/06_68d
13235461.0,tt0085382,/m/03bzrpp
31122312.0,tt0040769,/m/0gh6tvv
1035706.0,tt0050585,/m/040976
1963987.0,tt0043590,/m/069d55
