wikipedia,imdb
7558795,tt0092851
4550151,tt0073233
11142379,tt0288242
5856725,tt0211719
13114104,tt0815245
30418882,tt0253667
20311736,tt0109519
33252494,tt1695831
24227403,tt0049002
30472601,tt0092307
12495790,tt0276863
3315602,tt0095115
19410541,tt0028896
24707025,tt1100051
27492607,tt0175560
28857690,tt0027374
8833565,tt0050987
11142372,tt0287924
18768330,tt0070459
23206983,tt0311231
36267049,tt0220616
14145061,tt0421867
15114362,tt0088326
11854011,tt0290230
230546,tt0114279
22395733,tt0067386
2997145,tt0311618
32449230,tt0036036
26778372,tt0125298
10096487,tt0982924
26661348,tt1230113
23737096,tt0044663
155303,tt0082509
17877547,tt0302065
10051590,tt0076342
33736342,tt1772271
31905495,tt1950175
26121370,tt4315358
10071778,tt0446463
28373760,tt1399069
2968866,tt0316649
3419442,tt0102341
31533575,tt0296702
31631729,tt0154642
1210303,tt0360486
15452919,tt0080500
5592074,tt0106315
8094606,tt0090576
25997684,tt0118229
898561,tt0168786
4294537,tt0443076
752036,tt0067388
28904064,tt1232206
2832604,tt0043461
24709790,tt0135166
8137235,tt0280779
33030261,tt0208691
27638152,tt1296898
3143693,tt0355836
30571659,tt1821689
1884508,tt0064875
29111124,tt0325015
3815111,tt0024314
26499358,tt0187604
9000397,tt1042921
8941597,tt0109135
896674,tt0050084
2098715,tt0040160
11557479,tt0018850
18148671,tt0156864
33334878,tt2032454
9796991,tt0033447
9462558,tt0188825
27500533,tt0040733
33477400,tt0757137
22326436,tt0285242
28615045,tt2608732
4440357,tt0299981
8283109,tt0043546
15846302,tt0097630
19027024,tt0154857
33822861,tt1568812
10512847,tt0230098
781946,tt0115751
31078715,tt0420704
3527498,tt0176426
3303226,tt0036931
26460996,tt0042262
34378586,tt0187698
3834305,tt0050658
24079358,tt1404573
6825979,tt0246090
29512811,tt0106443
15880250,tt0041346
13632712,tt0186408
18089853,tt0841109
27947308,tt0310028
6320542,tt0445990
34114351,tt0054083
32997171,tt0012219
9692927,tt0032015
21876111,tt0054823
19192121,tt0014696
30774960,tt0029053
28330315,tt0795488
19134187,tt0078109
14902909,tt0005181
19800026,tt0034122
346569,tt0068361
2243769,tt0052792
25292792,tt0037068
13812573,tt3169652
8984132,tt0163787
33156966,tt0015004
31304509,tt0100835
9578547,tt0338977
24162234,tt0017805
28074562,tt0075231
9554269,tt0416675
8080890,tt0119243
8428660,tt0499537
5911735,tt0029685
3733057,tt0021279
26849066,tt1481576
1167483,tt0145531
35723320,tt0049683
23563197,tt0470521
33042027,tt0336751
6034093,tt0063572
26534779,tt0028471
35784760,tt0049873
11233750,tt0893307
6858416,tt0099648
24475500,tt0105838
4198647,tt0497335
21211657,tt1224368
23687512,tt0043487
28968320,tt0053696
31026737,tt0179698
14178577,tt0988106
781934,tt0116999
24381665,tt0041661
30213908,tt0018999
9936509,tt0025656
36057876,tt5544522
31406987,tt0271586
16191075,tt0129175
28377894,tt0019606
1385868,tt0110646
19401643,tt0915749
2271177,tt0432021
25429588,tt0291532
898327,tt0415067
1347325,tt0098143
10035285,tt0227055
7533367,tt0113112
15425462,tt1557547
2601974,tt0121713
4463866,tt0069239
20904123,tt0275442
1823554,tt0457489
34994665,tt0024519
1430396,tt0121164
20788592,tt0088658
19398524,tt0025130
20503393,tt0080937
13344162,tt0483195
26048721,tt0328570
9363118,tt0033520
2712712,tt0087056
26470518,tt0222824
73402,tt0034240
12705564,tt0046973
26803351,tt0043094
29407509,tt0381936
2685258,tt0014341
7223973,tt0101921
33988366,tt0062618
5296875,tt0076913
19302936,tt0016096
24065067,tt0098241
34544159,tt0035321
1540319,tt0075066
11881682,tt0092093
477099,tt0343660
9457226,tt0051948
35122271,tt2359810
2804211,tt0113732
9936515,tt0073219
2249951,tt0090917
5009511,tt0107861
2113868,tt0049682
28379624,tt0081797
12990278,tt0056576
4549179,tt0451106
2284155,tt0241760
5878886,tt0057889
12233773,tt0156257
13344146,tt0001973
30647644,tt2008624
9056809,tt0102119
12852444,tt1094594
29397900,tt0183767
28789149,tt1716772
6214427,tt0355315
24252012,tt0011904
35592739,tt0117485
5959458,tt0158470
28275706,tt1781852
27079761,tt1071812
10250805,tt0213985
26224240,tt1242422
24050895,tt0032112
10457303,tt0065571
19179312,tt1043749
22772004,tt0156135
2977323,tt0449646
30457816,tt0029429
30863297,tt0061549
1496622,tt0097722
9911743,tt0200605
19953720,tt0055087
21911033,tt0106963
15021454,tt0492650
3828036,tt0031058
18323426,tt0092558
32967178,tt0258849
13160018,tt0017204
14644224,tt0828393
18578336,tt0461694
1870643,tt0048937
25349953,tt0246877
8489217,tt0127043
15910356,tt0003596
28743511,tt1673418
35240124,tt3005850
16283868,tt0473174
31542986,tt0152357
17538648,tt0083628
36158860,tt0066872
1039561,tt0110006
2405186,tt0038409
25505873,tt1430124
20175226,tt0342030
14925191,tt0031845
8375858,tt0049120
36382359,tt0009597
1927548,tt0067893
6768753,tt0475632
2540490,tt0096999
20904609,tt0426016
30431590,tt1783732
13784031,tt0485268
23731682,tt0101797
10602018,tt0072991
1537627,tt0395119
34662621,tt0318044
32972024,tt0010104
30651508,tt0301893
22579448,tt0383025
20777420,tt1136608
568780,tt0300051
20054502,tt0022339
31189608,tt0017235
8383276,tt0247911
12135182,tt0048394
33410855,tt1733536
30367442,tt0002512
13386229,tt0075790
28368904,tt0079376
84213,tt0043459
7890513,tt2778674
23103414,tt0057220
3078123,tt0117040
3062931,tt0306925
16112429,tt0016022
32035164,tt0387692
34387991,tt0071101
35981207,tt0018961
26304157,tt0390597
1863161,tt0229371
19920276,tt0059853
17489457,tt2041424
2443868,tt0306840
32896267,tt0353881
3835239,tt0114171
20320460,tt1190536
469520,tt0099073
33048291,tt1965264
19703518,tt1230211
5187488,tt0035664
16638600,tt0072960
2200600,tt0441787
6796782,tt0304782
1708039,tt0028670
16340297,tt0050880
1792094,tt0255713
33952269,tt0317788
33075861,tt0013877
9014467,tt0118542
30689928,tt1809399
4190975,tt0197612
33597212,tt1747994
23276491,tt0319337
20579475,tt1157707
30294906,tt1454468
19389615,tt0024016
6187293,tt0203880
5731775,tt0064395
24747725,tt0110554
11506353,tt0037582
3286039,tt0026867
24469731,tt0093043
10554740,tt0046828
10980086,tt0977667
2918858,tt0432291
28223744,tt0055259
5811055,tt0118612
19273598,tt1052353
25934792,tt0029784
26764214,tt0021763
35740519,tt0294112
1014419,tt0269410
3879903,tt0089060
20881414,tt0127276
10890876,tt0177485
10301577,tt0047579
19154254,tt0093750
17183430,tt0042489
30050508,tt0403946
7704495,tt0176364
31078119,tt0164396
33739292,tt0301507
32071485,tt0017360
5472338,tt0072792
1063632,tt0327005
31026307,tt0047660
11525423,tt0059641
7271291,tt0842763
31378480,tt1213900
34506704,tt0138038
6838440,tt0363685
18942294,tt0073555
23204906,tt0328116
30794325,tt0030921
4484142,tt0385727
16229441,tt0214707
8379262,tt0034951
12773962,tt0235587
26096490,tt0057933
2386766,tt0092133
14727790,tt0846017
36352336,tt2227430
3831594,tt0362526
13605428,tt0018095
3562174,tt0037147
29832097,tt0486497
28996885,tt0901504
31819707,tt1640227
3598844,tt0031314
6853590,tt13731258
7691128,tt0158981
25468602,tt1456584
22180695,tt0977855
5906203,tt0136523
227884,tt0318742
2326278,tt0442306
2654186,tt0443706
25826924,tt0094983
2688309,tt0409182
31155447,tt0254666
884492,tt0342707
2317139,tt0036104
381006,tt0078227
7541733,tt0220034
23688018,tt0045048
15079057,tt0221845
3370462,tt0112288
34759980,tt0077463
10333128,tt0157616
9102499,tt0416111
31155815,tt0234835
35218175,tt1819603
7269514,tt0484003
26548166,tt0104987
2783476,tt0084234
2385671,tt0066482
16856054,tt0053140
2853175,tt0094621
19128723,tt1052343
2010360,tt0073168
27509330,tt0096824
33668269,tt0195324
3564280,tt0235060
1088677,tt0083851
7343234,tt0008975
3269412,tt0424297
32203920,tt0042974
3632060,tt0060446
21022847,tt0051122
26007945,tt0022784
18781711,tt0374688
36311808,tt1987664
26074963,tt0353485
20115153,tt0275013
7133888,tt0025423
10551594,tt0250339
28828721,tt0046788
957991,tt0038235
30018178,tt0490440
12060940,tt0338769
13923983,tt0242381
10784436,tt0449851
19743387,tt0239244
5130654,tt0120608
12248294,tt0364622
7245988,tt0177888
22593770,tt0042474
15079086,tt0383001
35571425,tt2099556
1096485,tt0061715
5953997,tt0373152
26006081,tt1189006
16478181,tt0119467
23822535,tt0097689
33899005,tt0008559
9994014,tt0194709
21021179,tt0040376
17947984,tt1164091
2560639,tt0083870
9652391,tt0042894
1915264,tt0100156
22537025,tt0067589
27932459,tt0054924
4075105,tt0067197
31323128,tt0445634
13385844,tt0049042
22555727,tt0004223
5829473,tt0014141
13860081,tt0030044
19278544,tt1999828
3409175,tt0365485
33514911,tt0226643
27622327,tt0094215
21972773,tt4316116
16537250,tt0020459
21749537,tt0190230
17179537,tt0072156
29065765,tt0010925
1712875,tt0296574
13696763,tt0002876
27994466,tt0097583
12308463,tt0194920
1829331,tt0267129
33924780,tt0192377
24965399,tt0098321
23955746,tt1262406
32895441,tt0004595
32945968,tt0111508
33302462,tt2468774
10970123,tt0059786
29626924,tt0083865
6214495,tt0810058
33429036,tt0058193
27758396,tt0045984
23345307,tt0091816
3612689,tt0047681
21657435,tt0291705
5377390,tt0811066
23983494,tt0105744
13822592,tt0012114
13080204,tt0012347
33911045,tt1721677
14930873,tt0058361
6434159,tt0248190
20891507,tt0104323
20223340,tt0076151
31155624,tt0213432
2278966,tt0138758
7809854,tt0242599
2615418,tt0023382
1346925,tt0062626
35268045,tt0075682
28918965,tt0275942
19090870,tt0061017
1662223,tt0053133
31773164,tt0034401
33290083,tt0051226
2974909,tt0085279
14672535,tt0082583
32960328,tt0270219
17048091,tt0084807
25090637,tt0029952
23341740,tt0473153
3451589,tt0451845
4759344,tt0470850
16211880,tt0099121
3781791,tt0039515
3861321,tt0410537
25886080,tt1042916
31867069,tt0226919
35232209,tt1844014
34750611,tt0072306
24480957,tt0033929
3504445,tt0075251
924835,tt0109068
30768148,tt0099543
2231933,tt0413572
17782369,tt0033190
4584210,tt0444874
14972232,tt0002569
11258828,tt0119829
594219,tt0038303
11268947,tt0779263
31155469,tt0254467
29321989,tt0047003
1267676,tt0151975
33129532,tt1464595
12001,tt0073373
2380844,tt0427312
12662464,tt0054447
6163214,tt0092238
13972163,tt0401808
25800671,tt0024356
2144775,tt0048342
2528686,tt0024025
459586,tt0066993
17472569,tt0033866
25689802,tt0091572
12000,tt0097444
29079027,tt0146315
27947356,tt0108659
29579355,tt0251193
34002232,tt0017806
15591495,tt0014356
23666748,tt0166390
23916223,tt0116032
27965599,tt0498282
31313763,tt0092870
1033780,tt0097047
18892608,tt0130172
23700104,tt0040530
26513012,tt0147888
12934470,tt0023645
20158062,tt0210271
29108355,tt0092772
23991829,tt1320224
34633322,tt0007841
2533372,tt0105619
22732414,tt0076789
12009929,tt0075359
13993994,tt0054944
13705385,tt0271945
7792274,tt6765460
30596488,tt0922366
6135549,tt0111003
6801555,tt1631795
11998,tt0070122
31155355,tt0123833
30261876,tt1683526
6893869,tt0041622
19149318,tt0077271
33417329,tt0308543
13707654,tt0002852
29044685,tt1242516
6878478,tt0460777
7253406,tt0409967
23666669,tt0201051
3907769,tt0469146
499147,tt0047885
23477628,tt0028761
18613593,tt0036983
785210,tt0096156
10773705,tt0232977
277006,tt0079945
13556309,tt0871425
14016156,tt0962728
19055,tt0104810
16045597,tt0105019
33654277,tt0489771
5379935,tt0350183
3792817,tt0043547
4568120,tt0155805
33322430,tt2064704
8785217,tt0210294
17951044,tt0020447
24478837,tt0016523
2495028,tt0129631
11522190,tt0098087
28469376,tt0069899
16590359,tt0126805
5561909,tt4944426
24511133,tt1499201
31278380,tt0031444
23484350,tt0091652
4770345,tt0116404
32722271,tt1966465
6394251,tt0113080
1630493,tt0188640
36267199,tt0158973
1853570,tt0046066
10615440,tt0862930
27215811,tt0085156
2268241,tt0047191
10636103,tt0322503
145629,tt0032181
22863159,tt1426377
3747264,tt0027413
27883739,tt0040087
26164728,tt0043594
12058465,tt0288263
32477039,tt0009400
14931573,tt0039409
35587809,tt1839492
6945913,tt0026509
18957939,tt0023464
24724696,tt0253612
23778616,tt0027468
34896938,tt0474917
22643242,tt0009269
30816581,tt0023703
1493245,tt0109190
27216196,tt1053946
7662297,tt0359371
35763852,tt0046005
29553347,tt4148838
23666983,tt0043005
26800159,tt0031335
23790780,tt0199397
1374351,tt0304328
2460824,tt0365043
26631229,tt0111788
35936621,tt0447710
31804257,tt0204998
34534696,tt0157391
13443384,tt0190273
14898126,tt0030379
15957583,tt0047922
1374349,tt0110081
10376853,tt0051955
11142034,tt0156844
19007235,tt0028966
9776470,tt0031362
15515562,tt0128239
14904496,tt0256941
18332911,tt0203503
20636202,tt0200487
10162977,tt0813129
26439222,tt0155275
355807,tt0232611
24935630,tt0060737
7173760,tt0027045
20479854,tt0064511
3610549,tt0025455
21219881,tt0810817
12814753,tt0045902
21997968,tt1047519
1840775,tt0283139
34461601,tt1827354
6802025,tt0049521
22090114,tt0025127
30855651,tt0083375
33629945,tt1656192
5703641,tt0120512
9890484,tt0139731
11137278,tt0264429
19256291,tt1398919
10878551,tt0013807
5939156,tt0387117
22891208,tt1563689
1997397,tt0077235
3189375,tt0210727
28258355,tt0086995
13877679,tt0112595
12569818,tt0349679
30879290,tt1787054
7798448,tt0825339
23353937,tt0196751
21066411,tt0085893
30803120,tt0353481
23994681,tt0027562
11051069,tt0052154
34290959,tt0103600
10658851,tt0318992
31979274,tt0160467
4327354,tt0134070
21743772,tt0056917
24085074,tt1111295
20338913,tt0181786
7019048,tt1087659
15525072,tt0087835
1564174,tt0047878
20485476,tt0076700
11465464,tt0895777
2894751,tt0000447
7716975,tt0799819
27416625,tt0155325
25329208,tt0093702
36247785,tt1975162
215738,tt0041719
21958806,tt0108311
73371,tt0016654
2819995,tt0483756
11545267,tt0263728
7286445,tt0060307
7511763,tt0035749
61186,tt0020686
10996357,tt0443205
13479776,tt0006539
23667007,tt0043157
11925733,tt0040242
17271746,tt0010890
6948099,tt0318819
19947505,tt0089436
5208126,tt0494290
12913804,tt0269047
11135907,tt0361061
3494676,tt0110442
3416584,tt1333656
25121570,tt1344008
9959947,tt0026940
36639594,tt0098714
28797549,tt0025403
10673063,tt0065374
28872129,tt0069249
2657783,tt0384810
23687775,tt0044328
28525801,tt0014249
24749736,tt0141593
5239322,tt0063591
24236468,tt0100359
5674209,tt0107079
12304952,tt0195241
28935479,tt0060512
28788678,tt0044861
28103124,tt0308418
28397585,tt1509767
11714278,tt0152265
32236419,tt0359684
26895712,tt0012185
1525968,tt0255321
105872,tt0112697
12096671,tt0092288
9632843,tt0178255
16912572,tt0045137
17006492,tt0277744
36546140,tt0028170
415055,tt0057624
25952581,tt0292267
1084288,tt0304233
34158472,tt0026369
22740984,tt1191111
31915562,tt0121673
10588763,tt0089683
35625846,tt1801123
34874370,tt2287973
32783003,tt0013892
1190681,tt0045487
333735,tt0477457
11287808,tt0972542
31105379,tt0410520
147697,tt0092067
8826218,tt0115811
13162849,tt0147640
14417125,tt0174445
9999972,tt0178293
14849084,tt0005621
20889979,tt1107809
10610452,tt0027938
13391723,tt0003577
16195082,tt1200065
30875429,tt0118836
12568502,tt0092963
3999301,tt0087909
22662100,tt0087814
10640523,tt0363887
11018115,tt0054870
13387891,tt0093276
12664320,tt0176016
25587953,tt0049803
9280011,tt0075345
29017849,tt0105437
31025107,tt0031780
28296161,tt0044396
8431192,tt0365658
32169153,tt1979227
24917225,tt0024360
10394945,tt0204164
23271370,tt0086625
2987468,tt0395140
13928414,tt0243031
20175032,tt0342648
3577909,tt0092664
26736369,tt1582601
31630826,tt0288241
4416409,tt0248194
13388826,tt0003436
6426786,tt0106342
27767160,tt0059665
6926129,tt0043946
23687725,tt0043066
24518077,tt0381940
3812366,tt0095253
15133110,tt0069920
25951980,tt0038420
276527,tt0006405
34592130,tt0075893
22374348,tt1048171
9879864,tt0194865
7693761,tt0048216
3956730,tt0454638
6981094,tt0056675
15314708,tt0163582
29299071,tt0013266
6308015,tt0108323
6584608,tt0095484
32371296,tt0190809
34880968,tt0028920
2940610,tt0065839
14696485,tt0099636
30471090,tt1855389
10688518,tt0080863
31156505,tt0277380
4541150,tt0350774
8034914,tt0036023
12141899,tt0299555
31322463,tt0173388
22993733,tt1130969
3742599,tt0099091
9879868,tt0122533
13379536,tt0866437
241052,tt0243133
34952964,tt0317618
17779020,tt0057324
2101749,tt0120207
34518466,tt1819651
15409635,tt0035342
13824842,tt0041201
9879880,tt0123106
18658640,tt0940585
23690911,tt0029341
21236436,tt0045283
1195757,tt0062374
12052854,tt0037374
23699707,tt0042707
21374558,tt0101290
15912486,tt0292242
27333125,tt0068715
14386636,tt1372301
27107776,tt0077427
27423598,tt1635656
12954910,tt0269326
25447923,tt1851988
31254714,tt0290130
1625624,tt0090350
26248844,tt1340803
23190615,tt0084149
1167226,tt0289408
11942501,tt0942385
1412382,tt0072665
29017966,tt0067094
35826303,tt0156066
13404238,tt0254800
20598254,tt0027930
28379596,tt0074643
19594379,tt0062279
23848970,tt0456698
18626340,tt0186435
24186508,tt0190360
2244939,tt0094884
26006512,tt0216669
22067511,tt0050813
20982931,tt0031765
13562181,tt0084783
4432750,tt0042367
24162428,tt0020128
32451592,tt0790736
8577380,tt0407508
22523628,tt0227325
34465253,tt1517260
8775505,tt0031143
21898833,tt1090647
24166052,tt0075217
24143590,tt0030839
7229887,tt0834939
22682411,tt0439641
11538757,tt0017726
18120048,tt1056434
106335,tt0081283
32811679,tt0074709
24166199,tt0138819
24790646,tt0095941
16793650,tt0012856
29566330,tt0290240
854942,tt0116361
10166655,tt0249110
23548418,tt0057931
26940273,tt0042588
12995615,tt0876294
4759392,tt0282658
36061742,tt1569931
33908003,tt0019033
5192463,tt0366658
1624537,tt0060747
1091333,tt0058453
30847191,tt0004836
10644609,tt0051915
12513889,tt0340124
15038992,tt0097514
14301376,tt0852672
23687654,tt0043805
13966551,tt0070238
30505786,tt0200710
5004288,tt0802944
31157063,tt1102297
18838700,tt0138315
12855196,tt0269621
12004,tt0047034
31665834,tt0026971
28034213,tt1379649
2771954,tt0048924
1141701,tt0066328
5683112,tt0101326
23487440,tt0078748
30558774,tt1331300
6268076,tt0439478
171939,tt0122718
11544091,tt0117922
2984133,tt0451134
12003,tt0104352
36443621,tt0040527
11348636,tt0888497
35508135,tt1699135
9009864,tt0038769
31029250,tt0180265
28362384,tt0467673
6752792,tt0827526
32502140,tt2374914
6577088,tt3358534
18091109,tt0025140
15932757,tt0131972
20904038,tt0312538
35333475,tt3044448
24751323,tt1531704
19089787,tt0451265
8243850,tt0410591
5683113,tt0305206
29055439,tt1549779
28949570,tt0033554
26765141,tt0058601
18178898,tt0006638
27600803,tt0063125
10003264,tt0210600
31509103,tt1906426
15177971,tt0383331
29916195,tt0146587
23687864,tt0044615
32718826,tt1525898
34774926,tt0166137
9170363,tt0040759
32466569,tt2180778
12419811,tt0047590
36181197,tt0019763
33099484,tt1725798
612018,tt0158622
15477242,tt0391728
11094858,tt0060396
6032362,tt0118618
7175865,tt0060232
17306691,tt14287804
22558014,tt1118687
15749099,tt0129023
18951054,tt0078788
13435016,tt0006248
13023545,tt0331314
22643886,tt0051796
12002,tt0101962
3781990,tt0302031
22043250,tt1303745
3618361,tt0114728
28010543,tt0259431
32889015,tt0243164
5271413,tt0453560
31026278,tt0180160
3813985,tt0079759
2101206,tt0132902
5109789,tt0408191
6371714,tt0353164
28684574,tt0268509
31025166,tt0046459
31059590,tt0091979
15089861,tt0190887
32774866,tt0026481
1428048,tt0104691
23194543,tt1149604
5561269,tt0012255
161974,tt0100602
34115178,tt0008309
5429460,tt0082934
19493583,tt0035698
4823529,tt0060893
26461107,tt0039873
32799763,tt0874292
32289757,tt0064911
76617,tt0052357
34448323,tt0072063
3421818,tt0450340
22821369,tt0154183
24240522,tt0114146
8978729,tt0082940
25609292,tt1220873
24817241,tt0053378
36057456,tt0475679
33235619,tt0066798
31156288,tt2382698
1093860,tt0079583
19952551,tt0295585
34722775,tt2281161
14277983,tt0006986
28828950,tt0044211
242821,tt0052738
2450561,tt0480109
33182485,tt2070862
32490206,tt0008915
11588549,tt0054152
7159773,tt0366037
18676578,tt0172341
28039318,tt0775543
31784248,tt0451892
4504917,tt0428649
13522194,tt0177486
22010762,tt0804550
25176638,tt1540404
3377808,tt0338133
34858298,tt0079087
32146107,tt0016991
16317360,tt0049609
16861867,tt0134614
6093047,tt0466965
31526966,tt0167262
7405392,tt0346932
3284613,tt0094897
5944888,tt0230631
12706080,tt0037508
29823897,tt0078783
6093044,tt0783612
33216152,tt0269853
33026594,tt0008538
23083509,tt1572167
21960527,tt0098623
634114,tt0192335
596701,tt0095925
17246648,tt0138814
27891311,tt1210166
2435174,tt0088880
24447539,tt0075109
9186122,tt0269025
8068547,tt0005049
8938448,tt0246429
28798068,tt0052908
30500879,tt0044219
34533428,tt0015165
3623238,tt1442536
7376613,tt0056208
8340706,tt0047149
22780481,tt0151750
10212857,tt1863393
23949922,tt0426200
35950812,tt1986960
21372616,tt0025461
21289174,tt0051211
1681589,tt0144201
31029383,tt0180230
18529301,tt0044640
31513157,tt0240631
21537835,tt0051842
12230323,tt1024255
28581630,tt0210026
19505872,tt0051603
15048077,tt0054001
4869378,tt0110922
33162443,tt1920980
12594833,tt0360031
9890262,tt0135452
28369419,tt0079548
8288100,tt0053003
4073679,tt0078333
9751939,tt1031275
12286771,tt0783608
12555756,tt0237699
3759065,tt0370082
1045986,tt0118887
9309479,tt0111053
25299929,tt0029005
24192180,tt0037912
19870531,tt0120805
4575990,tt0491046
36233317,tt0029595
17969318,tt1267400
1843114,tt0081748
11227335,tt0995840
18661279,tt0306855
28794651,tt0064943
24011525,tt0031204
14066515,tt0051640
12883645,tt0050193
28150194,tt4586350
5999786,tt0052106
19817565,tt0035065
31156156,tt0257450
13939075,tt0432449
29632234,tt0068560
22226614,tt0271881
31210719,tt0092426
28330250,tt0329649
14313990,tt0009255
36447098,tt0365666
1364238,tt0011325
26862467,tt0254534
5962441,tt0451698
9778790,tt0035796
22798275,tt0120329
1364234,tt0029030
25433348,tt0468459
5444729,tt0035702
17685254,tt0419954
28176247,tt1711475
18592099,tt0377804
17739132,tt0102436
24212606,tt0037121
4599747,tt0031491
27348520,tt0069024
33768948,tt0164656
17862461,tt0042475
30170055,tt0264766
34155547,tt0155917
23783363,tt0017697
18496662,tt0232295
14823527,tt1187038
19476185,tt0055200
32636168,tt0346811
2718285,tt0086011
12945582,tt0269844
35908823,tt0411883
44501,tt0162222
9732060,tt0775489
20223641,tt1219342
34536204,tt2088967
30959069,tt0230950
3993071,tt0257429
20581298,tt0340092
11020906,tt1380988
34402549,tt0004121
2018546,tt0432637
34053515,tt2244697
25011576,tt0083238
30366069,tt0308030
14661244,tt1337448
14994077,tt0111052
12266752,tt0203681
16973227,tt0133314
31029484,tt0180018
19557588,tt0054364
28643282,tt1285219
600807,tt0084314
32358937,tt0119607
25582370,tt0029662
6415319,tt0409793
21711635,tt0221722
10640955,tt0358950
5646183,tt0120366
32424180,tt0248375
22383957,tt0186448
19347652,tt0020086
31214030,tt0017636
18733964,tt0087386
2502447,tt0074207
5427176,tt0058920
8949842,tt0024063
9668032,tt11338476
24455246,tt0041593
4355919,tt0064152
9992996,tt0152097
3039544,tt0111756
28148671,tt0077202
22697427,tt0095373
19361200,tt0022083
24356631,tt0064391
19846429,tt0057095
31479644,tt0048580
34480709,tt0126623
19347508,tt0019716
18941679,tt0047656
9918876,tt0056115
20904510,tt0078738
31322395,tt0042008
10531330,tt0151987
3417075,tt0111323
3334667,tt0036418
15046689,tt0189728
6060780,tt0436451
4277455,tt0215931
3742730,tt0061132
6149282,tt0061826
28739367,tt1496018
21995971,tt0052579
33052180,tt2022520
34518261,tt0014644
661723,tt0065537
988136,tt0360201
29376195,tt0027757
673613,tt0112442
18586363,tt0936453
4816798,tt0293844
26153527,tt0044460
21691223,tt0131571
21732585,tt0196817
29279665,tt0028734
33499974,tt0019810
13723347,tt0005986
251877,tt0060908
11141934,tt0155329
23686803,tt0303726
34180535,tt1646967
14504334,tt0036948
15372257,tt0314187
6736225,tt0025420
31079095,tt0123388
31087544,tt0246187
2769852,tt0111048
28825132,tt0050451
1271416,tt0042555
16141219,tt0015811
34757217,tt2579680
9034263,tt0338855
28980743,tt1179947
4616833,tt0129908
9709480,tt0100046
9678904,tt0034974
735240,tt0358349
18908432,tt0041729
16178751,tt1111881
9355136,tt0188875
19839367,tt0062656
20898157,tt0989757
18769044,tt1280562
19758193,tt0032193
24784399,tt0855822
7467056,tt0091091
31664682,tt0165739
4969220,tt0200472
5249016,tt0364376
32077431,tt0201931
2219138,tt0012570
36217549,tt2336373
14947020,tt0808339
31026224,tt0095074
32453304,tt0046490
14375316,tt0057892
24579000,tt0494277
1503607,tt0233629
6178986,tt0055100
3253340,tt0064393
33879879,tt1971466
32427135,tt1410063
7987285,tt0050520
32895934,tt0011533
358243,tt0085346
2241022,tt0080905
13145083,tt0118756
24152381,tt0035364
35282154,tt2082436
29529892,tt1772773
34743761,tt0308558
14143507,tt0089848
21562456,tt1431238
21176332,tt2645252
31029147,tt0179837
9919289,tt0057977
15332933,tt0490134
21497313,tt0041823
12851365,tt0019369
6085875,tt0172184
10555927,tt0348078
31900353,tt0209499
33002637,tt0400617
11646548,tt0034386
7034456,tt0264323
5926905,tt0036878
24161171,tt0007984
9972502,tt0021439
35585810,tt1937226
19046091,tt0022511
21994002,tt0151666
7380661,tt0756235
19985520,tt1601793
82423,tt0013442
35249672,tt0302682
14536762,tt0449471
36267752,tt0005378
25902448,tt0232883
34188500,tt0078235
29126410,tt2002820
101384,tt0114095
29188071,tt0378417
14143498,tt0033761
30031411,tt0107222
28763534,tt0164693
23666589,tt0060709
24160744,tt0074238
29222508,tt0226581
5883171,tt0029508
12161577,tt0107319
9231856,tt0090860
29877247,tt0480349
9364113,tt0188521
4236958,tt0086002
27382003,tt0025542
18541299,tt0175651
14090644,tt1059786
16796753,tt0024092
9916995,tt0022616
4228598,tt0039317
31028166,tt0262227
13597577,tt0016350
2258378,tt0051745
20071395,tt0013373
3204413,tt0387301
31155629,tt0213778
11449217,tt0003961
14642351,tt1114723
9243079,tt0388952
1986237,tt0030503
13274625,tt0016364
666948,tt0209958
4948738,tt0116607
26183882,tt0175155
8776310,tt0092794
7443147,tt0343514
6389884,tt0047408
7376937,tt0804443
4493967,tt0257778
18599471,tt1134629
10483327,tt0905994
32387462,tt7152694
21196320,tt0007108
6804043,tt0104346
7730324,tt0037528
12985964,tt0995856
31025229,tt0050992
1393318,tt0292490
2791652,tt0084112
9678310,tt0308575
24010845,tt0031406
5566347,tt0026914
8261569,tt0108254
3268536,tt0181306
27997612,tt0028732
3089982,tt1972636
14052681,tt0060645
26351240,tt0089665
200694,tt0109445
25659086,tt1481562
9859517,tt0187071
1907778,tt0410055
31092702,tt0041526
21196280,tt0044646
11217375,tt0242547
24878165,tt1847646
21149183,tt0113186
17705173,tt0493439
2704374,tt0289424
30933404,tt0009046
311179,tt0296042
23214099,tt1232207
17719699,tt0030201
35194130,tt1477052
8906388,tt0301992
1852926,tt0097438
2268745,tt0115710
3689868,tt0026276
21152826,tt0024910
28049793,tt0053751
20453085,tt0010968
26541,tt0087995
5869916,tt0117238
451898,tt0099797
55720,tt0120762
4131836,tt0098660
20188509,tt1679235
13461302,tt0024656
1064260,tt0023582
14070722,tt0192601
32852772,tt0028194
35912221,tt4338852
30213083,tt1544572
9153088,tt0228048
31322645,tt0047394
10158744,tt0153545
2610420,tt0102829
31122462,tt0167966
3053945,tt0066402
10731548,tt0158845
24903371,tt0052286
2883615,tt0114609
